Podcast_Title,Start_Time,End_Time,Auto_Label,Text,Coin,Sentiment
Crypto_Daily_Trade_Signals_20210427_WARNING!_Elon_Musk_Sells_Bitcoin_!___Top_Altcoins_2021____Bitcoin_Price_Prediction!.en.vtt,00:00:09.440,00:00:20.080,BTC,price of bitcoin and the cryptocurrency industry so hang on tight and let's get into the content before we do that please smash that like subscribe and share with your,BTC,
Crypto_Daily_Trade_Signals_20210427_WARNING!_Elon_Musk_Sells_Bitcoin_!___Top_Altcoins_2021____Bitcoin_Price_Prediction!.en.vtt,00:00:31.359,00:00:42.160,BTC,of their bitcoin uh today and uh let's talk about how that's gonna affect the bitcoin price let's let's talk about if that's gonna affect the markets let's get into,BTC,
Crypto_Daily_Trade_Signals_20210427_WARNING!_Elon_Musk_Sells_Bitcoin_!___Top_Altcoins_2021____Bitcoin_Price_Prediction!.en.vtt,00:00:42.160,00:00:54.160,BTC,the content so around about seven hours ago uh elon musk tesla sold portions of its bitcoin that they had on their balance sheet uh the total amount that they,BTC,
Crypto_Daily_Trade_Signals_20210427_WARNING!_Elon_Musk_Sells_Bitcoin_!___Top_Altcoins_2021____Bitcoin_Price_Prediction!.en.vtt,00:00:54.160,00:01:04.879,BTC,sold was about 272 million and that's about 10 of the total bitcoin holdings that they have uh if you remember their initial purchase was about 1.5 billion uh so,BTC,
Crypto_Daily_Trade_Signals_20210427_WARNING!_Elon_Musk_Sells_Bitcoin_!___Top_Altcoins_2021____Bitcoin_Price_Prediction!.en.vtt,00:01:04.879,00:01:13.760,BTC,in my opinion uh this is really not going to affect the market it's not going to affect the price of bitcoin and it will have almost zero impact on,BTC,
Crypto_Daily_Trade_Signals_20210427_WARNING!_Elon_Musk_Sells_Bitcoin_!___Top_Altcoins_2021____Bitcoin_Price_Prediction!.en.vtt,00:01:13.760,00:01:27.600,BTC,the total bitcoin price uh rumors are speculating and circling that uh elon musk basically cashed out 10 or 272 million of bitcoin because he wants to move that into,BTC,
Crypto_Daily_Trade_Signals_20210427_WARNING!_Elon_Musk_Sells_Bitcoin_!___Top_Altcoins_2021____Bitcoin_Price_Prediction!.en.vtt,00:01:27.600,00:01:38.240,DOGE,some different altcoins on the menu that's rumored that he's going to be buying uh more dogecoin uh he will be looking at buying getting into some ethereum uh and,DOGE,
Crypto_Daily_Trade_Signals_20210427_WARNING!_Elon_Musk_Sells_Bitcoin_!___Top_Altcoins_2021____Bitcoin_Price_Prediction!.en.vtt,00:01:59.759,00:02:09.840,BTC,profit and should be outperforming uh bitcoin all right let's take a look at how the cryptocurrency markets are uh performing right now uh we can see that on the,BTC,
Crypto_Daily_Trade_Signals_20210427_WARNING!_Elon_Musk_Sells_Bitcoin_!___Top_Altcoins_2021____Bitcoin_Price_Prediction!.en.vtt,00:02:09.840,00:02:22.400,ETH,24 hour hour time frame bitcoin is now up uh 3.24 percent ethereum is up uh 2.73 percent uh bmb is down a little bit xrp is up a whopping,ETH,
Crypto_Daily_Trade_Signals_20210427_WARNING!_Elon_Musk_Sells_Bitcoin_!___Top_Altcoins_2021____Bitcoin_Price_Prediction!.en.vtt,00:03:14.560,00:03:26.959,ETH,over the last seven days which i think is really interesting to note is that ethereum is actually outperformed bitcoin is is is actually up 20.39 percent where bitcoin is,ETH,
Crypto_Daily_Trade_Signals_20210427_WARNING!_Elon_Musk_Sells_Bitcoin_!___Top_Altcoins_2021____Bitcoin_Price_Prediction!.en.vtt,00:03:26.959,00:03:39.280,DOGE,still down let's look at ada ada is up seven percent over the last seven days so that's outperforming uh uh bitcoin doge is down 34 percent dot is up,DOGE,
Crypto_Daily_Trade_Signals_20210427_WARNING!_Elon_Musk_Sells_Bitcoin_!___Top_Altcoins_2021____Bitcoin_Price_Prediction!.en.vtt,00:03:39.280,00:03:52.159,BTC,litecoin is up link is up uh solana's up a whopping 48 in the in the past seven days so definitely outperforming uh bitcoin uh vet is down 15 so,BTC,
Crypto_Daily_Trade_Signals_20210427_WARNING!_Elon_Musk_Sells_Bitcoin_!___Top_Altcoins_2021____Bitcoin_Price_Prediction!.en.vtt,00:04:11.680,00:04:22.400,BTC,billion the bitcoin dominance is actually coming down now it's 49 so this really tells us that we're moving into the altcoin season and the uh so i think all,BTC,
Crypto_Daily_Trade_Signals_20210427_WARNING!_Elon_Musk_Sells_Bitcoin_!___Top_Altcoins_2021____Bitcoin_Price_Prediction!.en.vtt,00:04:22.400,00:04:34.880,BTC,the indicators are there you know overall bitcoin is uh recovered from its uh deep uh crash where it went way down to uh 47.8 47 800 over the weekend,BTC,
Crypto_Daily_Trade_Signals_20210427_WARNING!_Elon_Musk_Sells_Bitcoin_!___Top_Altcoins_2021____Bitcoin_Price_Prediction!.en.vtt,00:04:34.880,00:04:44.960,BTC,so it's recovering quite nicely i think uh bitcoin is going to have a new leg up to probably 65 to 68 70 000 range so this is all good,BTC,
Crypto_Daily_Trade_Signals_20210427_WARNING!_Elon_Musk_Sells_Bitcoin_!___Top_Altcoins_2021____Bitcoin_Price_Prediction!.en.vtt,00:04:44.960,00:04:55.040,crypto_space,news all right let's take a look at the uh old coin season index as the final part of our video today as you can see that uh we're definitely,,
Crypto_Daily_Trade_Signals_20210427_WARNING!_Elon_Musk_Sells_Bitcoin_!___Top_Altcoins_2021____Bitcoin_Price_Prediction!.en.vtt,00:04:55.040,00:05:05.759,crypto_space,in old coin month right now uh it's 86. the old coin season index is 88 so definitely we're in the old coin season right now and uh we're moving,,
Crypto_Daily_Trade_Signals_20210427_WARNING!_Elon_Musk_Sells_Bitcoin_!___Top_Altcoins_2021____Bitcoin_Price_Prediction!.en.vtt,00:05:14.400,00:05:24.560,BTC,now as we can see we're around about an in this area for april so we've moved up in december from 25 where bitcoin was really uh had a very,BTC,
Crypto_Daily_Trade_Signals_20210427_WARNING!_Elon_Musk_Sells_Bitcoin_!___Top_Altcoins_2021____Bitcoin_Price_Prediction!.en.vtt,00:05:24.560,00:05:33.520,BTC,high dominance as a dominance of bitcoin drops you can see that we're moving into uh uh definitely old coin season now so let's take a look at the top,BTC,
Crypto_Daily_Trade_Signals_20210427_WARNING!_Elon_Musk_Sells_Bitcoin_!___Top_Altcoins_2021____Bitcoin_Price_Prediction!.en.vtt,00:05:47.680,00:05:57.039,ETH,of some of the coins that are definitely outperforming uh bitcoin so you can see that uh eth is up a hundred and two percent bmb is up a whopping,ETH,
Crypto_Daily_Trade_Signals_20210427_WARNING!_Elon_Musk_Sells_Bitcoin_!___Top_Altcoins_2021____Bitcoin_Price_Prediction!.en.vtt,00:05:57.039,00:06:09.600,BTC,one thousand and two percent compared to bitcoin so take a look at these uh coins you can find uh this information on blockchaincenter.net all coin season index so search,BTC,
Crypto_Daily_Trade_Signals_20210427_WARNING!_Elon_Musk_Sells_Bitcoin_!___Top_Altcoins_2021____Bitcoin_Price_Prediction!.en.vtt,00:06:17.520,00:06:28.639,crypto_space,is up a whopping 3 500 percent so that's fantastic so is it all coin month definitely yes it is uh let's take a look who's been performing the best,,
Crypto_Daily_Trade_Signals_20210427_WARNING!_Elon_Musk_Sells_Bitcoin_!___Top_Altcoins_2021____Bitcoin_Price_Prediction!.en.vtt,00:06:42.400,00:06:51.039,ETH,so these are some of the top old coins that you want to be looking at right now ethereum bnb xrp uh ada so you can see that a lot,ETH,
Crypto_Daily_Trade_Signals_20210427_WARNING!_Elon_Musk_Sells_Bitcoin_!___Top_Altcoins_2021____Bitcoin_Price_Prediction!.en.vtt,00:06:51.039,00:07:02.880,BTC,of the top altcoin projects are now outperforming uh bitcoin you can see that over the last 30 days bitcoin is actually down 4.8 percent where these coins are actually,BTC,
Crypto_Daily_Trade_Signals_20210427_WARNING!_Elon_Musk_Sells_Bitcoin_!___Top_Altcoins_2021____Bitcoin_Price_Prediction!.en.vtt,00:07:02.880,00:07:15.199,crypto_space,up so this is daryl from crypto daily trade signals once again smash that like subscribe share with your friends uh peace out have a great day be safe,,
Crypto_Daily_Trade_Signals_20210429_Ethereum_$4000__Price_Prediction_2021_!_Ethereum_Bitcoin_Correlation_&_Golden_Ratio!.en.vtt,00:00:00.000,00:00:12.639,crypto_space,good morning everyone this is daryl from crypto daily trade signals it's uh april 29th here it's uh 10 am here in asia it's pretty sunny it's a great day,,
Crypto_Daily_Trade_Signals_20210429_Ethereum_$4000__Price_Prediction_2021_!_Ethereum_Bitcoin_Correlation_&_Golden_Ratio!.en.vtt,00:00:12.639,00:00:21.840,ETH,and today i've got a very interesting video we're going to talk about ethereum i'm going to give you my ethereum price targets and one of the interesting things that,ETH,
Crypto_Daily_Trade_Signals_20210429_Ethereum_$4000__Price_Prediction_2021_!_Ethereum_Bitcoin_Correlation_&_Golden_Ratio!.en.vtt,00:00:21.840,00:00:31.679,ETH,we're going to talk about is we're going to talk about how ethereum is coupled with bitcoin we're going to look at the bitcoin stock to flow chart and correlate,ETH,
Crypto_Daily_Trade_Signals_20210429_Ethereum_$4000__Price_Prediction_2021_!_Ethereum_Bitcoin_Correlation_&_Golden_Ratio!.en.vtt,00:00:31.679,00:00:45.840,ETH,that with the ethereum price uh as you know that uh the total market cap of bitcoin versus ethereum uh theorem is about five times less than uh bitcoin so,ETH,
Crypto_Daily_Trade_Signals_20210429_Ethereum_$4000__Price_Prediction_2021_!_Ethereum_Bitcoin_Correlation_&_Golden_Ratio!.en.vtt,00:00:54.640,00:01:04.400,ETH,and you're gonna see some uh reasonable uh ethereum price targets uh because you know there's a lot of youtubers are you know they've got clickbait and they've got all,ETH,
Crypto_Daily_Trade_Signals_20210429_Ethereum_$4000__Price_Prediction_2021_!_Ethereum_Bitcoin_Correlation_&_Golden_Ratio!.en.vtt,00:01:04.400,00:01:15.040,ETH,of these uh you know hyper-inflated targets and you know they're trying to suck everybody into these you know hundred thousand dollar ethereum uh price targets well a hundred thousand,ETH,
Crypto_Daily_Trade_Signals_20210429_Ethereum_$4000__Price_Prediction_2021_!_Ethereum_Bitcoin_Correlation_&_Golden_Ratio!.en.vtt,00:01:15.040,00:01:25.439,ETH,dollar ethereum this cycle is just not going to happen uh because the it means that you know to get a hundred thousand uh and if you correlate that to,ETH,
Crypto_Daily_Trade_Signals_20210429_Ethereum_$4000__Price_Prediction_2021_!_Ethereum_Bitcoin_Correlation_&_Golden_Ratio!.en.vtt,00:01:25.439,00:01:32.880,BTC,the bitcoin it means that the bitcoin price is gonna have to be close to a million dollars so i don't see that happening this uh this cycle and uh,BTC,
Crypto_Daily_Trade_Signals_20210429_Ethereum_$4000__Price_Prediction_2021_!_Ethereum_Bitcoin_Correlation_&_Golden_Ratio!.en.vtt,00:01:44.479,00:01:55.520,BTC,go to be reasonably interpreted and these are targets that are likely going to happen now remember if we look at all the stock to flow charts the bitcoin pie,BTC,
Crypto_Daily_Trade_Signals_20210429_Ethereum_$4000__Price_Prediction_2021_!_Ethereum_Bitcoin_Correlation_&_Golden_Ratio!.en.vtt,00:02:06.000,00:02:17.280,BTC,a super cycle could happen because we see that there are a lot of institutional investors are buying bitcoin right now and we could enter into a super cycle but,BTC,
Crypto_Daily_Trade_Signals_20210429_Ethereum_$4000__Price_Prediction_2021_!_Ethereum_Bitcoin_Correlation_&_Golden_Ratio!.en.vtt,00:02:17.280,00:02:29.120,ETH,you know on the conservative side we should look at the stock to flow model for bitcoin do the correlation uh of the uh market cap for bitcoin and ethereum,ETH,
Crypto_Daily_Trade_Signals_20210429_Ethereum_$4000__Price_Prediction_2021_!_Ethereum_Bitcoin_Correlation_&_Golden_Ratio!.en.vtt,00:02:40.400,00:02:52.239,ETH,i think are are perfectly reasonable uh do i think that a five thousand dollar ethereum is going to happen uh this whole cycle 100 guaranteed that's that's an absolute,ETH,
Crypto_Daily_Trade_Signals_20210429_Ethereum_$4000__Price_Prediction_2021_!_Ethereum_Bitcoin_Correlation_&_Golden_Ratio!.en.vtt,00:02:52.239,00:03:03.519,ETH,guarantee uh but by july uh when we had that new eip uh 1546 come out that's definitely going to happen a 10 000 ethereum uh by the end of,ETH,
Crypto_Daily_Trade_Signals_20210429_Ethereum_$4000__Price_Prediction_2021_!_Ethereum_Bitcoin_Correlation_&_Golden_Ratio!.en.vtt,00:03:48.400,00:03:56.239,crypto_space,is daryl from daily crypto day trade signals let's get into the content peace out all right everybody let's jump into the content uh what i'm going to talk to,,
Crypto_Daily_Trade_Signals_20210429_Ethereum_$4000__Price_Prediction_2021_!_Ethereum_Bitcoin_Correlation_&_Golden_Ratio!.en.vtt,00:03:56.239,00:04:08.400,ETH,you about is i'm going to talk to you about the ethereum btc correlation i'm going to give you the what i consider the golden ratio between ethereum btc i'm,ETH,
Crypto_Daily_Trade_Signals_20210429_Ethereum_$4000__Price_Prediction_2021_!_Ethereum_Bitcoin_Correlation_&_Golden_Ratio!.en.vtt,00:04:08.400,00:04:16.959,BTC,going to talk to you about the stock to flow chart the btc stock flow chart which gives you a price prediction of where btc is going to go and,BTC,
Crypto_Daily_Trade_Signals_20210429_Ethereum_$4000__Price_Prediction_2021_!_Ethereum_Bitcoin_Correlation_&_Golden_Ratio!.en.vtt,00:04:16.959,00:04:28.479,ETH,if we use that ratio between bitcoin and ethereum this will let you know and be indicative of where we can see ethereum price going and that will allow us,ETH,
Crypto_Daily_Trade_Signals_20210429_Ethereum_$4000__Price_Prediction_2021_!_Ethereum_Bitcoin_Correlation_&_Golden_Ratio!.en.vtt,00:04:28.479,00:04:39.520,ETH,to predict the price movement uh for this bull run but before we do that we need to look at the historical movement of ethereum so let's take a look,ETH,
Crypto_Daily_Trade_Signals_20210429_Ethereum_$4000__Price_Prediction_2021_!_Ethereum_Bitcoin_Correlation_&_Golden_Ratio!.en.vtt,00:04:39.520,00:04:52.400,ETH,at that chart right now and let's map that out so here you're looking at the the price chart for ethereum from inception up until uh today and you can,ETH,
Crypto_Daily_Trade_Signals_20210429_Ethereum_$4000__Price_Prediction_2021_!_Ethereum_Bitcoin_Correlation_&_Golden_Ratio!.en.vtt,00:04:52.400,00:05:04.880,ETH,see that uh over time ethereum has made some measured moves now if you look at the bitcoin having and uh and also the bitcoin crashes and consolidations you'll know,ETH,
Crypto_Daily_Trade_Signals_20210429_Ethereum_$4000__Price_Prediction_2021_!_Ethereum_Bitcoin_Correlation_&_Golden_Ratio!.en.vtt,00:05:04.880,00:05:15.759,ETH,and later i'll show you the btc ethereum chart and you can see that both tend to follow each other's trend with a very uh concise correlation in terms of,ETH,
Crypto_Daily_Trade_Signals_20210429_Ethereum_$4000__Price_Prediction_2021_!_Ethereum_Bitcoin_Correlation_&_Golden_Ratio!.en.vtt,00:06:14.800,00:06:28.319,ETH,where ethereum's price just basically dumped from 1400 and went as low as you know less than 100 bucks so then we can see after that two years in this,ETH,
Crypto_Daily_Trade_Signals_20210429_Ethereum_$4000__Price_Prediction_2021_!_Ethereum_Bitcoin_Correlation_&_Golden_Ratio!.en.vtt,00:06:28.319,00:06:42.400,ETH,area here uh ethereum picked up again to about 200 bucks and then made a 14x movement to where we are today at about uh 2700 now remember yesterday ethereum,ETH,
Crypto_Daily_Trade_Signals_20210429_Ethereum_$4000__Price_Prediction_2021_!_Ethereum_Bitcoin_Correlation_&_Golden_Ratio!.en.vtt,00:06:52.800,00:07:04.560,ETH,if we look at the uh if we look at the one month uh prices for ethereum and btc you can still see that ethereum is outperforming uh btc it's,ETH,
Crypto_Daily_Trade_Signals_20210429_Ethereum_$4000__Price_Prediction_2021_!_Ethereum_Bitcoin_Correlation_&_Golden_Ratio!.en.vtt,00:07:19.680,00:07:31.199,ETH,know ethereum's ecosystem and you can see that right now you know if you look at the snapshot of ethereum ecosystem you can see that most of the d5 projects,ETH,
Crypto_Daily_Trade_Signals_20210429_Ethereum_$4000__Price_Prediction_2021_!_Ethereum_Bitcoin_Correlation_&_Golden_Ratio!.en.vtt,00:07:31.199,00:07:45.759,ETH,are built on ethereum and recently you've heard about the announcement where visa decided that it would use ethereum as part of its payment system so that's really bullish news,ETH,
Crypto_Daily_Trade_Signals_20210429_Ethereum_$4000__Price_Prediction_2021_!_Ethereum_Bitcoin_Correlation_&_Golden_Ratio!.en.vtt,00:07:45.759,00:07:55.440,ETH,so i still really think that ethereum is still in its early days and has a long way to go uh you know most people know about bitcoin uh people,ETH,
Crypto_Daily_Trade_Signals_20210429_Ethereum_$4000__Price_Prediction_2021_!_Ethereum_Bitcoin_Correlation_&_Golden_Ratio!.en.vtt,00:07:55.440,00:08:04.400,ETH,have heard of ethereum but if you talk about all of these d5 projects most people have never heard about these projects so i still think there's lots of room,ETH,
Crypto_Daily_Trade_Signals_20210429_Ethereum_$4000__Price_Prediction_2021_!_Ethereum_Bitcoin_Correlation_&_Golden_Ratio!.en.vtt,00:08:04.400,00:08:15.680,ETH,to grow and uh you know as i mentioned before uh in in the historical movement of the ethereum charts you know so the first big move for ethereum was,ETH,
Crypto_Daily_Trade_Signals_20210429_Ethereum_$4000__Price_Prediction_2021_!_Ethereum_Bitcoin_Correlation_&_Golden_Ratio!.en.vtt,00:08:15.680,00:08:26.960,ETH,a 10x then we had a 30x move then we had a 4x move and a 14x move and these correlate pretty closely with the ethereum with the bitcoin having,ETH,
